instrument_id,timestamp,open,high,low,close,volume
kNEIRO-USD-PERP.HYPERLIQUID,1771150320000,0.07986,0.07986,0.07986,0.07986,609.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2059.8,2059.5,2059.8,0.9965
IMX-USD-PERP.HYPERLIQUID,1771150320000,0.17295,0.17296,0.17295,0.17296,186.5
MEME-USD-PERP.HYPERLIQUID,1771150320000,0.000748,0.000748,0.000747,0.000747,69740.0
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5812,1.5809,1.5812,2227.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.58,308.4,308.58,17.74
PENGU-USD-PERP.HYPERLIQUID,1771150320000,0.00751,0.00751,0.00751,0.00751,3693.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.04973
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2059.8,2059.5,2059.8,1.0025
FARTCOIN-USD-PERP.HYPERLIQUID,1771150320000,0.20971,0.20971,0.20971,0.20971,71.6
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.05086
GRASS-USD-PERP.HYPERLIQUID,1771150320000,0.22039,0.22039,0.22039,0.22039,52.2
NEAR-USD-PERP.HYPERLIQUID,1771150320000,1.0737,1.0737,1.0736,1.0736,120.4
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.373,89.331,89.373,149.69
CFX-USD-PERP.HYPERLIQUID,1771150320000,0.056427,0.056427,0.056427,0.056427,739.0
ENS-USD-PERP.HYPERLIQUID,1771150320000,6.8762,6.8762,6.8762,6.8762,2.21
GRASS-USD-PERP.HYPERLIQUID,1771150320000,0.22039,0.22039,0.22009,0.22009,104.4
LIT-USD-PERP.HYPERLIQUID,1771150320000,1.7071,1.7071,1.7066,1.7066,559.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.373,89.331,89.372,505.57
TRX-USD-PERP.HYPERLIQUID,1771150320000,0.28078,0.28078,0.28078,0.28078,373.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.05186
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17786,0.17766,0.17766,1156.0
GRASS-USD-PERP.HYPERLIQUID,1771150320000,0.22039,0.22039,0.22004,0.22004,156.6
TRX-USD-PERP.HYPERLIQUID,1771150320000,0.28078,0.28078,0.28078,0.28078,523.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.58,308.4,308.56,17.78
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.0613
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.093,32.85
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.58,308.4,308.56,21.47
MERL-USD-PERP.HYPERLIQUID,1771150320000,0.06457,0.06457,0.06457,0.06457,266.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.62,308.4,308.62,23.44
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.06551
GALA-USD-PERP.HYPERLIQUID,1771150320000,0.004275,0.004275,0.00427,0.00427,8453.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.3,2059.5,2060.3,1.2025
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.373,89.331,89.367,505.77
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.62,308.4,308.56,23.49
GAS-USD-PERP.HYPERLIQUID,1771150320000,1.6995,1.6995,1.6995,1.6995,13.5
MON-USD-PERP.HYPERLIQUID,1771150320000,0.023508,0.023515,0.023508,0.023515,104737.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.38,89.331,89.38,507.75
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.62,308.4,308.61,24.87
ANIME-USD-PERP.HYPERLIQUID,1771150320000,0.005803,0.005803,0.005803,0.005803,3139.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.06611
DOGE-USD-PERP.HYPERLIQUID,1771150320000,0.11345,0.11345,0.1134,0.1134,35525.0
STX-USD-PERP.HYPERLIQUID,1771150320000,0.27348,0.27351,0.27348,0.27351,1079.9
kPEPE-USD-PERP.HYPERLIQUID,1771150320000,0.004673,0.004673,0.004673,0.004673,2574.0
0G-USD-PERP.HYPERLIQUID,1771150320000,0.68469,0.68469,0.68423,0.6844,1481.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.07464
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.092,32.87
VVV-USD-PERP.HYPERLIQUID,1771150320000,3.871,3.8825,3.8709,3.8825,1783.62
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.07792
NEAR-USD-PERP.HYPERLIQUID,1771150320000,1.0737,1.0737,1.0736,1.0737,148.3
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.38,89.331,89.379,689.43
APT-USD-PERP.HYPERLIQUID,1771150320000,0.9649,0.9649,0.9649,0.9649,16.43
AXS-USD-PERP.HYPERLIQUID,1771150320000,1.4273,1.4273,1.4273,1.4273,12.9
BSV-USD-PERP.HYPERLIQUID,1771150320000,17.594,17.594,17.594,17.594,11.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70310.0,70300.0,70310.0,0.07909
LINK-USD-PERP.HYPERLIQUID,1771150320000,9.0663,9.0663,9.0663,9.0663,7.0
TRX-USD-PERP.HYPERLIQUID,1771150320000,0.28078,0.28078,0.28078,0.28078,900.0
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5823,1.5809,1.5823,3906.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.092,35.7
PUMP-USD-PERP.HYPERLIQUID,1771150320000,0.002285,0.002285,0.002285,0.002285,12831.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.3,2059.5,2060.3,1.8094
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.383,89.331,89.383,694.32
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.62,308.4,308.61,24.91
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.62,308.4,308.61,24.99
MERL-USD-PERP.HYPERLIQUID,1771150320000,0.06457,0.064602,0.06457,0.064602,475.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.383,89.331,89.383,705.56
TRUMP-USD-PERP.HYPERLIQUID,1771150320000,3.5051,3.5051,3.5051,3.5051,5.2
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.62,308.4,308.61,25.2
FARTCOIN-USD-PERP.HYPERLIQUID,1771150320000,0.20971,0.20971,0.2097,0.2097,154.2
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.092,37.07
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.383,89.331,89.383,718.81
STRK-USD-PERP.HYPERLIQUID,1771150320000,0.05061,0.05061,0.05061,0.05061,640.6
BCH-USD-PERP.HYPERLIQUID,1771150320000,560.22,560.22,560.22,560.22,0.001
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.092,37.6
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.383,89.331,89.377,753.71
PAXG-USD-PERP.HYPERLIQUID,1771150320000,5036.2,5036.2,5036.2,5036.2,0.002
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5823,1.5809,1.5819,3913.0
AIXBT-USD-PERP.HYPERLIQUID,1771150320000,0.021959,0.021959,0.021959,0.021959,1482.0
ALT-USD-PERP.HYPERLIQUID,1771150320000,0.008905,0.008905,0.008905,0.008905,3614.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70311.0,70300.0,70311.0,0.08009
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.093,38.6
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.387,89.331,89.387,796.15
TIA-USD-PERP.HYPERLIQUID,1771150320000,0.35242,0.35242,0.35242,0.35242,91.7
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17786,0.17766,0.1778,2154.0
KAITO-USD-PERP.HYPERLIQUID,1771150320000,0.32504,0.32504,0.32504,0.32504,60.0
RENDER-USD-PERP.HYPERLIQUID,1771150320000,1.474,1.474,1.474,1.474,11.3
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.387,89.331,89.387,812.38
AAVE-USD-PERP.HYPERLIQUID,1771150320000,128.96,128.96,128.96,128.96,0.09
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.093,38.97
MELANIA-USD-PERP.HYPERLIQUID,1771150320000,0.12364,0.12364,0.12364,0.12364,228.0
ASTER-USD-PERP.HYPERLIQUID,1771150320000,0.72996,0.72996,0.72996,0.72996,16.0
CFX-USD-PERP.HYPERLIQUID,1771150320000,0.056427,0.056453,0.056427,0.056453,1076.0
EIGEN-USD-PERP.HYPERLIQUID,1771150320000,0.214,0.214,0.214,0.214,87.95
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.3,2059.5,2060.3,2.0694
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.389,89.331,89.389,813.99
SPX-USD-PERP.HYPERLIQUID,1771150320000,0.3287,0.3287,0.3287,0.3287,467.2
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.093,39.34
INIT-USD-PERP.HYPERLIQUID,1771150320000,0.070325,0.070325,0.070325,0.070325,180.0
XMR-USD-PERP.HYPERLIQUID,1771150320000,349.08,349.08,349.08,349.08,1.006
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.78,308.4,308.78,25.29
AVAX-USD-PERP.HYPERLIQUID,1771150320000,9.5503,9.5503,9.5503,9.5503,43.0
BABY-USD-PERP.HYPERLIQUID,1771150320000,0.01394,0.01394,0.01394,0.01394,5840.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70311.0,70300.0,70311.0,0.08024
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.1779,0.17766,0.1779,2244.0
GALA-USD-PERP.HYPERLIQUID,1771150320000,0.004275,0.004275,0.00427,0.004274,12711.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.397,89.331,89.397,833.39
VVV-USD-PERP.HYPERLIQUID,1771150320000,3.871,3.8825,3.8709,3.8723,3973.18
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.78,308.4,308.77,26.71
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.78,308.4,308.77,26.75
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70314.0,70300.0,70310.0,0.09758
FARTCOIN-USD-PERP.HYPERLIQUID,1771150320000,0.20971,0.20975,0.2097,0.20975,265.2
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.17792,2367.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.093,40.36
NXPC-USD-PERP.HYPERLIQUID,1771150320000,0.27775,0.27775,0.27775,0.27775,238.0
PENDLE-USD-PERP.HYPERLIQUID,1771150320000,1.2885,1.2885,1.2885,1.2885,13.0
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5823,1.5809,1.5822,4313.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.8,308.4,308.79,26.96
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.3,2059.5,2060.3,2.075
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.093,31.074,31.093,41.17
ZRO-USD-PERP.HYPERLIQUID,1771150320000,1.8703,1.8703,1.8703,1.8703,9.1
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.3,2059.5,2060.3,2.225
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70314.0,70300.0,70314.0,0.09774
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.3,2059.5,2060.3,2.2286
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.1778,3365.0
LIT-USD-PERP.HYPERLIQUID,1771150320000,1.7071,1.7088,1.7066,1.7088,565.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.8,308.4,308.79,27.0
BSV-USD-PERP.HYPERLIQUID,1771150320000,17.594,17.594,17.594,17.594,14.79
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70314.0,70300.0,70314.0,0.10343
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.4,2059.5,2060.4,2.2359
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.098,31.074,31.098,100.05
LDO-USD-PERP.HYPERLIQUID,1771150320000,0.35431,0.35431,0.35431,0.35431,0.1
RENDER-USD-PERP.HYPERLIQUID,1771150320000,1.474,1.474,1.4725,1.4725,22.8
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.397,89.331,89.397,843.29
WLFI-USD-PERP.HYPERLIQUID,1771150320000,0.1062,0.1062,0.1062,0.1062,6057.0
ZK-USD-PERP.HYPERLIQUID,1771150320000,0.02236,0.02236,0.02236,0.02236,679.0
kPEPE-USD-PERP.HYPERLIQUID,1771150320000,0.004673,0.004679,0.004673,0.004679,2576.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70314.0,70300.0,70314.0,0.10385
ENS-USD-PERP.HYPERLIQUID,1771150320000,6.8762,6.8774,6.8762,6.8774,4.75
LINK-USD-PERP.HYPERLIQUID,1771150320000,9.0663,9.0689,9.0663,9.0689,14.2
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.8,308.4,308.79,27.22
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70314.0,70300.0,70314.0,0.10843
GMX-USD-PERP.HYPERLIQUID,1771150320000,6.6492,6.6492,6.6492,6.6492,3.0
WLFI-USD-PERP.HYPERLIQUID,1771150320000,0.1062,0.10625,0.1062,0.10625,19054.0
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5825,1.5809,1.5825,6917.0
BSV-USD-PERP.HYPERLIQUID,1771150320000,17.594,17.594,17.594,17.594,22.48
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70315.0,70300.0,70315.0,0.10859
FARTCOIN-USD-PERP.HYPERLIQUID,1771150320000,0.20971,0.20976,0.2097,0.20976,1202.8
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.1,31.074,31.1,125.05
MNT-USD-PERP.HYPERLIQUID,1771150320000,0.66998,0.67069,0.66976,0.67069,1443.8
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.404,89.331,89.404,844.9
SUI-USD-PERP.HYPERLIQUID,1771150320000,1.0135,1.0135,1.0135,1.0135,19.7
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5825,1.5809,1.5825,9534.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.8,308.4,308.79,27.26
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70316.0,0.11107
PURR-USD-PERP.HYPERLIQUID,1771150320000,0.071636,0.071636,0.071636,0.071636,280.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.8,308.4,308.8,29.96
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70316.0,0.11201
INIT-USD-PERP.HYPERLIQUID,1771150320000,0.070325,0.070385,0.070325,0.070385,21571.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.82,308.4,308.82,32.09
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70316.0,0.11372
EIGEN-USD-PERP.HYPERLIQUID,1771150320000,0.214,0.2141,0.214,0.2141,176.38
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.85,308.4,308.85,32.17
kFLOKI-USD-PERP.HYPERLIQUID,1771150320000,0.033587,0.033587,0.033587,0.033587,519.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70315.0,0.11389
DOGE-USD-PERP.HYPERLIQUID,1771150320000,0.11345,0.11352,0.1134,0.11352,35658.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.7,2059.5,2060.7,2.3506
0G-USD-PERP.HYPERLIQUID,1771150320000,0.68469,0.68469,0.68323,0.68323,1681.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.7,2059.5,2060.6,2.6138
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.102,31.074,31.102,125.62
BABY-USD-PERP.HYPERLIQUID,1771150320000,0.01394,0.01394,0.01394,0.01394,7243.0
NEO-USD-PERP.HYPERLIQUID,1771150320000,2.9041,2.9041,2.9041,2.9041,8.26
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.86,308.4,308.86,38.89
COMP-USD-PERP.HYPERLIQUID,1771150320000,22.823,22.848,22.823,22.848,73.64
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.17791,3539.0
FOGO-USD-PERP.HYPERLIQUID,1771150320000,0.02287,0.02287,0.02287,0.02287,689.0
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5825,1.5809,1.5824,10588.0
BSV-USD-PERP.HYPERLIQUID,1771150320000,17.594,17.594,17.594,17.594,41.29
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70315.0,0.11465
TRX-USD-PERP.HYPERLIQUID,1771150320000,0.28078,0.28078,0.28078,0.28078,1044.0
TRB-USD-PERP.HYPERLIQUID,1771150320000,16.413,16.413,16.413,16.413,2.64
ZK-USD-PERP.HYPERLIQUID,1771150320000,0.02236,0.02236,0.02236,0.02236,2226.0
AXS-USD-PERP.HYPERLIQUID,1771150320000,1.4273,1.4273,1.4271,1.4271,259.3
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70315.0,0.17276
SCR-USD-PERP.HYPERLIQUID,1771150320000,0.05065,0.05065,0.05065,0.05065,335.9
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.404,89.331,89.39,845.03
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70316.0,0.4857
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.102,31.074,31.102,126.03
JTO-USD-PERP.HYPERLIQUID,1771150320000,0.27922,0.27922,0.27922,0.27922,61.0
POL-USD-PERP.HYPERLIQUID,1771150320000,0.10913,0.10913,0.10913,0.10913,158.0
2Z-USD-PERP.HYPERLIQUID,1771150320000,0.080478,0.080478,0.080478,0.080478,465.0
BERA-USD-PERP.HYPERLIQUID,1771150320000,0.66357,0.66424,0.66357,0.66424,2312.4
ENA-USD-PERP.HYPERLIQUID,1771150320000,0.12662,0.1267,0.12662,0.1267,579.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.103,31.074,31.103,126.4
MNT-USD-PERP.HYPERLIQUID,1771150320000,0.66998,0.67069,0.66976,0.66997,2776.2
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,308.86,308.4,308.82,38.93
APEX-USD-PERP.HYPERLIQUID,1771150320000,0.36551,0.36551,0.36551,0.36551,1000.0
SUSHI-USD-PERP.HYPERLIQUID,1771150320000,0.21507,0.21507,0.21507,0.21507,1000.0
kBONK-USD-PERP.HYPERLIQUID,1771150320000,0.006859,0.006859,0.006859,0.006859,31196.0
kFLOKI-USD-PERP.HYPERLIQUID,1771150320000,0.033587,0.033587,0.033587,0.033587,6948.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70316.0,70300.0,70315.0,0.50231
S-USD-PERP.HYPERLIQUID,1771150320000,0.049703,0.049703,0.049703,0.049703,370.0
AZTEC-USD-PERP.HYPERLIQUID,1771150320000,0.023814,0.023814,0.023814,0.023814,462.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.8,2059.5,2060.8,2.8638
TST-USD-PERP.HYPERLIQUID,1771150320000,0.01167,0.01167,0.01167,0.01167,1564.0
VINE-USD-PERP.HYPERLIQUID,1771150320000,0.020159,0.020159,0.020159,0.020159,3978.0
CELO-USD-PERP.HYPERLIQUID,1771150320000,0.088576,0.088576,0.088576,0.088576,189.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.8,2059.5,2060.8,3.129
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.1778,4536.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.104,31.074,31.104,126.77
PROVE-USD-PERP.HYPERLIQUID,1771150320000,0.33555,0.33555,0.33555,0.33555,54.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.0,308.4,309.0,40.84
BCH-USD-PERP.HYPERLIQUID,1771150320000,560.22,560.23,560.22,560.23,0.22
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70317.0,70300.0,70317.0,0.50346
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.9,2059.5,2060.9,3.369
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,309.04,40.88
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70319.0,70300.0,70319.0,0.50363
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.104,31.074,31.104,128.36
MEME-USD-PERP.HYPERLIQUID,1771150320000,0.000748,0.000748,0.000747,0.000748,91179.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,309.04,40.92
AVNT-USD-PERP.HYPERLIQUID,1771150320000,0.20768,0.20768,0.20768,0.20768,170.0
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.9,2059.5,2060.9,3.419
GMX-USD-PERP.HYPERLIQUID,1771150320000,6.6492,6.6492,6.6492,6.6492,5.82
STBL-USD-PERP.HYPERLIQUID,1771150320000,0.039565,0.039565,0.039565,0.039565,686.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70320.0,70300.0,70320.0,0.50773
LIT-USD-PERP.HYPERLIQUID,1771150320000,1.7071,1.709,1.7066,1.709,575.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.422,89.331,89.422,861.47
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70320.0,70300.0,70320.0,0.90712
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.17792,5242.0
FOGO-USD-PERP.HYPERLIQUID,1771150320000,0.02287,0.022876,0.02287,0.022876,1420.0
ICP-USD-PERP.HYPERLIQUID,1771150320000,2.5001,2.5001,2.5001,2.5001,7.9
BANANA-USD-PERP.HYPERLIQUID,1771150320000,4.7941,4.7941,4.7941,4.7941,3.7
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.9,2059.5,2060.7,3.4421
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.104,31.074,31.084,384.69
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70320.0,70300.0,70319.0,0.94101
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5825,1.5809,1.5823,14184.0
HEMI-USD-PERP.HYPERLIQUID,1771150320000,0.010418,0.010418,0.010418,0.010418,1661.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.104,31.074,31.086,397.04
MERL-USD-PERP.HYPERLIQUID,1771150320000,0.06457,0.064602,0.064476,0.064476,18712.0
XRP-USD-PERP.HYPERLIQUID,1771150320000,1.5809,1.5825,1.5809,1.5823,14192.0
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,308.97,42.48
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.9,2059.5,2060.6,3.4792
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.17791,5319.0
LTC-USD-PERP.HYPERLIQUID,1771150320000,55.858,55.858,55.858,55.858,1.07
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,308.97,42.77
2Z-USD-PERP.HYPERLIQUID,1771150320000,0.080478,0.080478,0.080447,0.080447,931.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.104,31.074,31.086,404.94
SKY-USD-PERP.HYPERLIQUID,1771150320000,0.067335,0.067335,0.067335,0.067335,619.0
TRB-USD-PERP.HYPERLIQUID,1771150320000,16.413,16.413,16.389,16.389,3.63
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,308.97,44.23
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.9,2059.5,2060.6,8.6663
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,308.97,44.27
BERA-USD-PERP.HYPERLIQUID,1771150320000,0.66357,0.66424,0.66357,0.66418,2947.5
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70320.0,70300.0,70320.0,0.99245
LINK-USD-PERP.HYPERLIQUID,1771150320000,9.0663,9.0689,9.0663,9.0673,18.2
POL-USD-PERP.HYPERLIQUID,1771150320000,0.10913,0.10914,0.10913,0.10914,309.0
RESOLV-USD-PERP.HYPERLIQUID,1771150320000,0.061949,0.061949,0.061949,0.061949,410.0
BTC-USD-PERP.HYPERLIQUID,1771150320000,70300.0,70320.0,70300.0,70319.0,1.20584
ETH-USD-PERP.HYPERLIQUID,1771150320000,2059.6,2060.9,2059.5,2060.5,8.6723
LIT-USD-PERP.HYPERLIQUID,1771150320000,1.7071,1.709,1.7066,1.7087,1211.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.422,89.331,89.388,863.24
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.422,89.331,89.388,863.67
0G-USD-PERP.HYPERLIQUID,1771150320000,0.68469,0.68469,0.6825,0.6825,1766.0
FET-USD-PERP.HYPERLIQUID,1771150320000,0.17786,0.17792,0.17766,0.17773,6316.0
HYPE-USD-PERP.HYPERLIQUID,1771150320000,31.074,31.104,31.074,31.087,405.31
TAO-USD-PERP.HYPERLIQUID,1771150320000,187.84,188.01,187.83,188.01,7.063
TST-USD-PERP.HYPERLIQUID,1771150320000,0.01167,0.01167,0.01167,0.01167,2861.0
ALT-USD-PERP.HYPERLIQUID,1771150320000,0.008905,0.008905,0.008905,0.008905,7176.0
SPX-USD-PERP.HYPERLIQUID,1771150320000,0.3287,0.3288,0.3287,0.3288,524.9
W-USD-PERP.HYPERLIQUID,1771150320000,0.02091,0.02091,0.02091,0.02091,862.7
AZTEC-USD-PERP.HYPERLIQUID,1771150320000,0.023814,0.02385,0.023814,0.02385,1437.0
IO-USD-PERP.HYPERLIQUID,1771150320000,0.10963,0.10963,0.10963,0.10963,154.0
LIT-USD-PERP.HYPERLIQUID,1771150320000,1.7071,1.709,1.7066,1.7088,1251.0
SOL-USD-PERP.HYPERLIQUID,1771150320000,89.34,89.422,89.331,89.384,863.87
VIRTUAL-USD-PERP.HYPERLIQUID,1771150320000,0.67082,0.67082,0.67082,0.67082,31.2
ZEC-USD-PERP.HYPERLIQUID,1771150320000,308.4,309.04,308.4,308.95,44.31
PROVE-USD-PERP.HYPERLIQUID,1771150320000,0.33555,0.33555,0.33521,0.33521,152.0
